Date,Predicted
2024-03-28,3.2106781627860523
2024-04-02,3.1836685049568128
2024-04-03,3.2613322410047654
2024-04-05,3.216454194953712
2024-04-08,3.1948847942421703
2024-04-09,3.2355421962486157
2024-04-10,3.2610329529416044
2024-04-11,3.301655479074952
2024-04-12,3.2755147801599374
2024-04-15,3.23471190406326
2024-04-16,3.217304104817685
2024-04-17,3.195743802159995
2024-04-18,3.240854132898448
2024-04-19,3.318043917203567
2024-04-22,3.303385246563493
2024-04-23,3.370526704246458
2024-04-24,3.4094677015309567
2024-04-25,3.4173060540097135
2024-04-26,3.45370035438691
2024-04-29,3.4272567660957516
2024-04-30,3.569054105314762
2024-05-02,3.446658460705748
2024-05-03,3.418875847384697
2024-05-06,3.45484945754265
2024-05-07,3.4984611682232294
2024-05-08,3.5094646009570165
2024-05-09,3.530782099302541
2024-05-10,3.5556342863408186
2024-05-13,3.667268354814268
2024-05-14,3.6345173511476783
2024-05-16,3.622343965551408
2024-05-17,3.7910762827409594
2024-05-20,3.771660467193214
2024-05-21,3.861735654579888
2024-05-22,3.892578530993887
2024-05-23,3.885247489788753
2024-05-24,3.79637514093838
2024-05-27,3.812932177377433
2024-05-28,3.820408597901405
2024-05-29,3.7972963188908575
2024-05-30,3.6973283247400555
2024-05-31,3.6204208644185196
2024-06-03,3.6469012240106617
2024-06-04,3.694910327386196
2024-06-05,3.687384057108829
2024-06-06,3.7357882624271492
2024-06-07,3.737153065276288
2024-06-11,3.7821117617838804
2024-06-12,3.6502399254600273
2024-06-13,3.621442689591731
2024-06-14,3.6952643933152554
2024-06-17,3.696502960667203
2024-06-18,3.7203276362486117
2024-06-19,3.7534009574271745
2024-06-20,3.8674149251539798
2024-06-21,3.8072974493586567
2024-06-24,3.704930506904247
2024-06-25,3.7398706350074913
2024-06-26,3.7853061263997456
2024-06-27,3.7530126790247773
